,B_X,B_Y,B_Z,B_?,EDP_X,EDP_Y,EDP_Z,EDI_X,EDI_Y,EDI_Z,IsEdi
398,620.283271,-173.4896314,-88.83147651,650.1853689,0.2391256911,0.8917762222,-0.09132160211,0.124143496,1.9373703,-2.9362733,1
399,623.0074846,-173.0344671,-89.74395884,652.788814,0.224552426,0.6036386681,0.3507983602,0.10490636,1.6557103,-2.5082805,1
400,625.696277,-172.7717811,-89.79080998,655.2925301,0.5074169645,1.209105925,1.193868987,0.38754103,2.2679956,-1.6789438,1
401,628.7076173,-172.2094141,-89.84184818,658.0280196,0.4618768391,1.122788816,1.060737599,0.3412728,2.1893773,-1.8276854,1
402,634.2721358,-171.1758455,-91.15694375,663.2585423,0.3990287229,1.177430683,0.5375602361,0.27124178,2.2575083,-2.3797698,1
403,636.6889676,-171.1982043,-91.31491914,665.5976032,0.2747827097,0.7869522367,0.429209956,0.146703,1.873196,-2.5003214,1
404,639.8994875,-170.5286605,-91.7827603,668.5622315,0.2267117103,0.7521178868,0.1603358308,0.0957344,1.8463993,-2.7859545,1
405,642.7693535,-170.1790684,-92.26425805,671.2868479,0.1704314575,0.6912426987,-0.1163450106,0.03699091,1.7926022,-3.077403,1
406,645.5714601,-169.9515091,-92.87058424,673.9962505,0.2770036352,0.8145756453,0.4134246657,0.14074042,1.9229181,-2.562029,1
407,648.5345793,-169.5026036,-93.22761492,676.7714886,0.3204776347,0.8428172489,0.6761646831,0.18216874,1.9585856,-2.3146203,1
408,651.3450514,-168.7542984,-93.58964147,679.3286382,0.3205329135,0.852935635,0.6728495544,0.17958614,1.9757967,-2.332746,1
409,654.3524077,-168.2580605,-94.06322496,682.1551867,0.1645678518,0.4263765531,0.3554868791,0.020925684,1.556736,-2.6657224,1
410,657.4078981,-167.540737,-94.08369491,684.9136893,0.2607421932,0.6125038475,0.7110528881,0.11618313,1.7508639,-2.3261998,1
411,660.4597542,-166.9620348,-94.46366371,687.754866,0.1103938509,0.2774796046,0.2574406007,-0.036571145,1.423539,-2.7957215,1
412,666.5809414,-165.7970063,-95.09461155,693.4419467,0.3424474375,1.163964318,0.3486102135,0.19126676,2.325656,-2.7365189,1
413,669.516545,-164.9974639,-95.22224886,696.0918359,0.386277693,1.189779058,0.6347832362,0.23347652,2.3591952,-2.4658957,1
414,673.0499315,-164.1822223,-95.56976353,699.3465165,0.5179206132,1.180529267,1.601174402,0.36246312,2.3589458,-1.5180727,1
415,675.799012,-163.7846714,-96.0328677,701.9629853,0.3451287078,0.7827733144,1.079275643,0.18715337,1.9682763,-2.0543056,1
416,680.1577254,-162.7095084,-96.48562163,705.9733031,0.4252459314,1.220704428,0.9153842675,0.26376268,2.417529,-2.2412398,1
417,686.5371246,-161.3254806,-96.90817816,711.8639749,0.4560963846,1.206679282,1.200630395,0.29099163,2.4204571,-1.9896456,1
418,689.4113375,-160.7375978,-97.28701621,714.5553644,0.2662989213,0.82388018,0.5075490537,0.09870355,2.045143,-2.697863,1
419,692.7374615,-159.5959308,-97.56989685,717.5485633,0.2604228963,0.7010208233,0.6768016673,0.08981835,1.9311047,-2.546534,1
420,695.5888513,-159.365997,-97.79587251,720.2814626,0.2537240815,0.5763304851,0.8480257567,0.08204006,1.814047,-2.39006,1
421,698.7526584,-158.4502899,-98.17798428,723.1878132,0.2917732046,0.5768791348,1.12584829,0.116988435,1.8229418,-2.1291616,1
422,701.8764318,-157.7526483,-98.51521762,726.1002645,0.3004515066,0.7293267877,0.9563912896,0.12316121,1.9835646,-2.315136,1
423,708.3807995,-156.3111539,-99.0317112,732.1501623,0.2583991613,0.7433970993,0.6580224126,0.07681205,2.014974,-2.6479337,1
424,711.5918708,-155.1232702,-99.72476206,735.0994986,0.3013150916,0.7560070984,0.9521022308,0.114572585,2.0359125,-2.3713207,1
425,714.8316105,-154.6662987,-100.0189383,738.1799376,0.1550607876,0.5507050031,0.2287812546,-0.033529125,1.8392134,-3.1115746,1
426,718.2746952,-153.9640632,-100.2739542,741.4028909,0.2585549535,0.7711262763,0.6442624677,0.06787386,2.0689387,-2.7143154,1
427,721.2948773,-153.295285,-100.9291383,744.2797935,0.3102695906,0.9364711146,0.7677776378,0.11553237,2.242007,-2.6068223,1
428,724.7950565,-152.6823407,-101.6909336,747.6501947,0.2682609177,1.078028464,0.2575019927,0.06915064,2.3927329,-3.135586,1
429,734.5391915,-150.3435969,-102.6381948,756.7599139,0.3019165961,0.821767817,0.936311203,0.09502706,2.162907,-2.5088015,1
430,737.9821229,-149.3057235,-102.66595,759.9014038,0.2050112894,0.5200306872,0.6947286996,-0.003565976,1.8707981,-2.768967,1
431,741.2411969,-148.5596055,-102.8081565,762.9403832,0.1482634819,0.610768429,0.160972309,-0.062025853,1.970554,-3.3201165,1
432,744.7864069,-147.4879961,-103.0797552,766.2146934,0.2934253166,0.6877834963,1.118791798,0.08019913,2.057379,-2.381477,1
433,748.0784731,-146.4447926,-103.377693,769.2557001,0.2038535391,0.540787931,0.6825458492,-0.012455333,1.9192978,-2.83554,1
434,751.64485,-145.5083304,-103.1110139,772.5117901,0.3075511723,0.3138867765,1.788827502,0.09117262,1.7027565,-1.7484468,1
435,755.1424215,-144.3630759,-103.2906846,775.7252924,0.2013955909,0.5543337059,0.6747519804,-0.017662445,1.9529781,-2.8815477,1
436,758.6446987,-143.3394313,-103.5240899,778.977012,0.2037838328,0.2736161977,1.095002997,-0.01798116,1.6820571,-2.480261,1
437,765.4067573,-141.4123681,-103.8698347,785.2603909,0.2901345977,0.7392505077,1.114018681,0.06371387,2.1666968,-2.4978337,1
438,768.8481144,-140.3661967,-103.9379093,788.4370737,0.1982831966,0.5840829257,0.6549386059,-0.030128635,2.0212982,-2.9755986,1
439,772.4302146,-139.3565041,-104.0576414,791.7679979,0.1019611877,0.2231523021,0.4321270173,-0.12859443,1.6706617,-3.2178497,1
440,781.2164961,-136.8758616,-104.5149393,799.9734631,0.2427316673,0.6225280431,0.9793616563,0.0060295863,2.0949562,-2.718248,1
441,784.8724945,-135.5053411,-105.075193,803.3848504,0.3251767665,0.7482911316,1.441286281,0.08341181,2.2308462,-2.276516,1
442,788.3934439,-134.6963464,-105.5339253,806.7494551,0.3309455292,0.9509832499,1.245134042,0.085708775,2.4432967,-2.4916,1
443,792.0512471,-133.3628088,-106.1015859,810.1779368,0.3256542408,0.7678225153,1.442869845,0.07536748,2.2703118,-2.3140593,1
444,799.4704229,-130.9788453,-106.4527502,817.0926949,0.2061306737,0.1753590643,1.307635459,-0.049883995,1.6991526,-2.489926,1
445,802.8312428,-130.2154262,-106.6916869,820.2908096,0.1424031751,0.4669558825,0.4765720102,-0.11596139,2.0004132,-3.339123,1
446,806.8572778,-128.8191726,-107.1238572,824.0682932,0.2848373507,0.8502097198,1.094648995,0.021937769,2.3950653,-2.7432399,1
447,810.2972598,-127.9662808,-107.326313,827.3306252,0.1873487572,0.6795143101,0.5870079123,-0.077907436,2.2343974,-3.269539,1
448,813.9890311,-126.3986873,-107.8330211,830.7724192,0.2384289769,0.7018814916,0.9503922339,-0.03214163,2.2671678,-2.9268212,1
449,817.8215663,-125.5000385,-108.0126558,834.4154193,0.1384864518,0.4958728026,0.4454877256,-0.13441819,2.0722902,-3.4524605,1
450,822.3054317,-123.9587544,-108.1785912,838.6028063,0.1579129147,0.1963510928,0.9486855183,-0.11851443,1.7859715,-2.9740415,1
451,825.2765711,-123.0002247,-108.3790252,841.4014514,0.102638858,0.1584198619,0.5771101861,-0.17644636,1.756745,-3.3619993,1
452,829.028592,-121.6585839,-108.648782,844.9223016,0.2798279275,0.5156382562,1.534807185,-0.0029750809,2.124999,-2.4251482,1
453,832.8906397,-120.2323991,-108.8037996,848.5286952,0.155475774,0.2109066804,0.9352645846,-0.13066965,1.8316532,-3.0461597,1
454,836.9536223,-118.5790425,-108.7613911,852.2800736,0.1553071837,0.2155402371,0.9323139615,-0.13367805,1.8484957,-3.0718784,1
455,840.5895198,-117.5637093,-108.9458026,855.7342645,0.1943028549,0.4017093984,1.042641753,-0.097355425,2.0454774,-2.9814909,1
456,844.4531736,-116.2468259,-109.3198635,859.3982292,0.1853094391,0.5854018308,0.7809741435,-0.110565394,2.2405965,-3.264618,1
457,848.3181314,-115.1380434,-109.6082648,863.0842615,0.1408204694,0.3936668854,0.6473387988,-0.1584475,2.0602007,-3.4194703,1
458,852.3765543,-113.7792911,-109.9025438,866.9314253,0.2736627199,0.7722063381,1.301461503,-0.029539078,2.4507694,-2.787869,1
459,856.225447,-112.4613577,-110.2090572,870.5834107,0.3141982362,1.171656972,1.223434574,0.0070352983,2.8614025,-2.887224,1
460,860.3922309,-111.1892707,-110.6436535,874.5741185,0.2727868999,0.7939014652,1.29725169,-0.038833126,2.4959683,-2.8364425,1
461,864.203201,-109.8844093,-110.8648599,878.1871906,0.07613423469,0.3569492788,0.2086564705,-0.23900406,2.070494,-3.9462702,1
462,868.1214407,-108.6178088,-111.1050473,881.91667,0.1349138619,0.4280513157,0.6095572143,-0.18374039,2.1535962,-3.5671701,1
463,876.2490064,-105.6935802,-111.4818108,889.613214,0.3488438584,1.165547195,1.61819562,0.022762513,2.9155629,-2.603963,1
464,880.247118,-104.0284739,-111.6758707,893.3803185,0.1310527006,0.4493788365,0.5859139667,-0.19921903,2.2115948,-3.6588829,1
465,884.4836574,-102.7191702,-111.9493274,897.4381269,0.172142526,0.6749000799,0.7152282663,-0.16195877,2.4498866,-3.5530624,1
466,892.5407626,-99.86805453,-112.16277,905.0873783,0.1602950759,0.1126375755,1.152408993,-0.18036313,1.9126061,-3.1610606,1
467,898.5585426,-97.16485934,-111.9036103,910.697987,0.2084868548,0.1075485997,1.557172782,-0.136275,1.9266752,-2.790711,1
468,906.7760597,-93.84976028,-112.0392999,918.4787627,0.22773006,0.5027272637,1.397006397,-0.12429805,2.3476875,-2.9975207,1
469,910.8126392,-92.30264998,-112.2138135,922.3292969,0.03890501894,0.01915827434,0.2704743213,-0.31708187,1.8766565,-4.1468906,1
470,915.0869064,-90.40431437,-112.3667134,926.3818131,0.2255315483,0.5190520651,1.393442399,-0.13506737,2.3899505,-3.0484126,1
471,923.4457559,-86.83301647,-112.7109674,934.3424452,0.2584893716,0.7168131477,1.540484728,-0.11110814,2.6138866,-2.949157,1
472,927.6176379,-84.84973105,-112.8595972,938.3023151,0.1691969636,0.5631361766,0.9417286242,-0.2052456,2.4733143,-3.5720003,1
473,932.0045947,-82.55131681,-112.9753971,942.4493344,0.2668482799,0.4871499424,1.821918047,-0.112968296,2.4113662,-2.7174542,1
474,935.9986728,-81.09492648,-112.936398,946.2686499,0.1838988635,0.3635491747,1.24122327,-0.19871682,2.300621,-3.3207645,1
475,940.5747559,-79.23880171,-113.0004685,950.6465227,0.1274923657,0.3624726999,0.7793980831,-0.25929654,2.3142653,-3.8087385,1
476,945.0238509,-77.00210546,-112.8551036,954.8484699,0.21497326,0.5765343444,1.380925741,-0.17582785,2.542718,-3.2331026,1
477,949.2284533,-74.82903099,-112.5571566,958.8029421,0.2880594298,0.0003310116825,2.410154211,-0.10587637,1.9805751,-2.2285097,1
478,957.9327439,-70.37764078,-112.0959426,967.0334006,0.1970923591,0.1701203385,1.549782917,-0.20406605,2.1793616,-3.1398466,1
479,966.7142955,-67.03480897,-111.8616402,975.4707979,0.1409968426,0.1915374296,1.076299969,-0.26611355,2.229871,-3.6634727,1
480,970.8724418,-65.36545532,-111.8467494,979.4771942,0.1480033565,0.647920905,0.8769744411,-0.26262423,2.6998863,-3.8866389,1
481,975.451876,-63.30619744,-111.8675922,983.8843249,0.1687905083,0.4238074652,1.20563003,-0.24640591,2.4910188,-3.5845993,1
482,979.5634883,-61.47823939,-111.8361339,987.841868,0.1981232341,0.6452650706,1.356446361,-0.22089998,2.7260966,-3.4576123,1
483,984.4308383,-59.50630742,-111.8521495,992.5501822,0.1078742611,0.4301121651,0.6948831791,-0.3155294,2.527123,-4.1471963,1
484,993.4893446,-55.26301956,-111.9616257,1001.304344,0.2237091759,0.8834916226,1.519283923,-0.20961201,3.0105937,-3.3756974,1
485,997.8299337,-53.09594952,-111.8515062,1005.482202,0.131075465,0.230040489,1.031310285,-0.30652165,2.3718233,-3.889209,1
486,1002.504601,-51.22836717,-111.5962461,1009.99682,0.09945747543,0.4599268718,0.6559700892,-0.34101793,2.6177988,-4.291534,1
487,1011.512121,-46.59763798,-111.2244226,1018.675079,0.125719562,0.7346940477,0.8029220537,-0.32332477,2.9236236,-4.1978927,1
488,1016.158679,-44.06071913,-111.0096975,1023.153458,0.002807051397,0.1124611515,-0.06420849795,-0.45092416,2.317468,-5.092752,1
489,1020.579349,-42.09418614,-110.7807937,1027.436891,0.1769336425,0.7302376853,1.321336767,-0.28012118,2.9506772,-3.733044,1
490,1046.062583,-28.43123924,-109.7738819,1052.190802,0.07733689099,0.534669735,0.5529388008,-0.4062759,2.8441153,-4.65367,1
491,1055.37757,-23.30555046,-108.9945855,1061.246855,0.129940957,0.5605831752,1.101305218,-0.3618192,2.903671,-4.161338,1
492,1064.655698,-17.98859742,-108.3030042,1070.301322,0.1027981902,0.314384673,0.9171590921,-0.39810717,2.6910315,-4.401662,1
493,1074.254476,-13.21070095,-107.849175,1079.735504,0.1405477201,0.8506480968,1.259235516,-0.36952797,3.2616146,-4.116806,1
494,1083.989545,-7.850248618,-107.2461796,1089.310164,0.05349805305,0.6027630314,0.4509295978,-0.46649274,3.0491161,-4.9839406,1
495,1103.507312,2.887737227,-105.4539209,1108.538303,0.08281800586,0.3678349692,0.8360087802,-0.4544448,2.8866081,-4.7171264,1
496,1133.374572,20.68656315,-102.7276803,1138.208612,0.09125430813,0.9930819302,1.168702659,-0.4767395,3.6242692,-4.568013,1
497,1212.848864,72.45676087,-91.63819043,1218.462145,0.06948711813,1.091556832,1.733776656,-0.5778231,4.0391994,-4.5028462,1
498,1288.424,127.0070275,-76.37498837,1296.919532,-0.01137669419,0.9713769465,1.358955212,-0.732678,4.24337,-5.368061,1
499,1473.89149,291.6956392,-12.51461601,1502.530817,-0.06783006414,0.5202117924,3.847137788,-0.9668894,4.719136,-4.168124,1
500,1105.497267,-808.6762292,-124.1331144,1375.31462,-0.2848877801,0.03775164441,-2.773432986,2.8284037,3.411226,2.9759328,1
501,1099.30456,-794.2515712,-125.8524345,1362.037032,0.1461997669,0.3533408528,-0.9356132006,3.2035677,3.6852112,4.742746,1
502,1092.98061,-779.8623839,-127.345053,1348.706193,-0.3084700179,0.01818767856,-2.752423587,2.6928978,3.3089867,2.8549123,1
503,1086.521759,-766.0913582,-128.7275497,1335.663228,-0.4029426489,-0.1505200956,-2.495272114,2.5448878,3.0996242,3.0433595,1
504,1083.301726,-759.4345445,-129.4007419,1329.295953,-0.4982089352,-0.32283597,-2.259124485,2.4237874,2.9072142,3.2461915,1
505,1080.164216,-752.6534335,-129.971988,1322.926464,-0.4111622025,-0.1584812943,-2.489310902,2.484475,3.0523107,2.9822524,1
506,1076.985118,-746.0829695,-130.6210496,1316.661948,-0.7840601581,-0.6161009655,-2.929161624,2.0862157,2.5750232,2.5094798,1
507,1073.638729,-739.0559174,-131.2035627,1310.006872,-0.1533087666,0.09577465194,-1.78194611,2.6897535,3.2666535,3.6216037,1
508,1070.605301,-733.1732034,-131.7311741,1304.259045,-0.1613609143,0.09082164861,-1.787123617,2.6589136,3.2435687,3.5866327,1
509,1067.062536,-725.8069457,-132.3002664,1297.27456,-0.2709848345,-0.1139424981,-1.545360782,2.520835,3.0177112,3.7915165,1
510,1064.160086,-719.7964228,-132.7976634,1291.579916,-0.1728651946,0.07900975924,-1.791043666,2.5958314,3.1932275,3.5157785,1
511,1060.676218,-712.5103471,-133.2997319,1284.707671,-0.5122781695,-0.3401973388,-2.245482171,2.2283232,2.753581,3.024908,1
512,1057.721345,-706.1949969,-133.8138659,1278.824479,-1.028248722,-0.8529514955,-3.616974117,1.688225,2.2230065,1.6219907,1
513,1054.27978,-699.4080211,-134.3598851,1272.293251,-0.1890009307,0.06266093223,-1.793985124,2.5015717,3.1185493,3.4107187,1
514,1051.37468,-693.5389752,-134.8217565,1266.712989,-0.442375166,-0.1908721133,-2.450306264,2.2257903,2.847903,2.7249162,1
515,1047.824171,-686.7034541,-135.3041159,1260.08106,-0.5184654537,-0.349284849,-2.234088494,2.123547,2.6692307,2.906476,1
516,1044.77258,-680.7703914,-135.7612486,1254.363992,-0.7183124553,-0.4964863906,-3.025498608,1.9011054,2.5043402,2.0851061,1
517,1041.323451,-674.357341,-136.1488196,1248.057965,-0.402418132,-0.3424196979,-1.363915659,2.192418,2.639259,3.7139604,1
518,1038.18041,-668.2318265,-136.5593176,1242.175823,-1.316439626,-1.232051924,-3.973872471,1.2550881,1.731746,1.0730598,1
519,1034.850784,-662.2147045,-136.9057999,1236.198779,-0.3094663259,-0.1536019524,-1.582260343,2.2390447,2.791961,3.4338422,1
520,1031.552915,-656.1946595,-137.263443,1230.25778,-0.8259149758,-0.7457010831,-2.634002535,1.699641,2.1816998,2.3513002,1
521,1028.144687,-650.181629,-137.5999355,1224.234907,-0.4600092284,-0.2146398038,-2.41244376,2.0426497,2.6943684,2.5418599,1
522,1021.57701,-638.4529934,-138.1642962,1212.572204,-0.2399395129,0.009393234959,-1.80396633,2.2179728,2.8831503,3.090119,1
523,1010.248326,-618.1514597,-138.9619089,1192.486142,-0.3329776366,-0.182797917,-1.597918268,2.0477195,2.6312003,3.1920142,1
524,1003.76189,-606.8272415,-139.307054,1181.179024,-0.5340388333,-0.3804580353,-2.184370435,1.80361,2.4000697,2.547212,1
525,990.5163053,-584.5363806,-139.8380872,1158.602631,-0.3487852356,-0.205064136,-1.603377989,1.9043485,2.50872,3.0123901,1
526,984.0877888,-573.9393691,-140.0322687,1147.799694,-0.4281759885,-0.3843995008,-1.426481292,1.7848631,2.297419,3.134064,1
527,980.7397387,-568.6117045,-140.1303973,1142.281067,-0.5381076769,-0.3955208531,-2.150717579,1.654817,2.2698183,2.381813,1
528,977.5977315,-563.4435985,-140.1460176,1137.016671,-0.2920185597,-0.2937849041,-0.8427150866,1.8813361,2.3563983,3.6628556,1
529,974.6819849,-558.8060369,-140.2049751,1132.22205,-0.5403083016,-0.4005681034,-2.142720849,1.6155616,2.2354057,2.3385003,1
530,970.8927008,-552.4967059,-140.1783654,1125.848645,-0.5075002035,-0.5672054279,-1.270909779,1.6245251,2.0507326,3.177463,1
531,968.2042511,-548.0701217,-140.2442233,1121.369148,-0.7765268969,-0.7352857316,-2.475469828,1.3389404,1.8694507,1.9498547,1
532,964.7184727,-542.5203899,-140.2738105,1115.655318,-0.2167553568,-0.1113632445,-1.048425104,1.8779069,2.476727,3.347746,1
533,961.5637477,-537.6649124,-140.237715,1110.565112,-0.2210854383,-0.1162034562,-1.053716842,1.855192,2.4570873,3.3167546,1
534,958.1428642,-532.6445124,-140.1511337,1105.165175,-0.3042190035,-0.3109263337,-0.8833389304,1.752974,2.2467399,3.4602432,1
535,955.2409165,-527.9422414,-140.1255857,1100.383385,-0.5899974638,-0.5452700684,-1.957907012,1.4495786,1.9987247,2.3611062,1
536,951.4437801,-522.5438913,-140.0644003,1094.493182,-0.5053427287,-0.5723540381,-1.286932534,1.5138214,1.954256,3.0029259,1
537,948.5224001,-518.18268,-139.9951662,1089.865394,-0.4380503476,-0.4087858022,-1.441321211,1.5646935,2.1045046,2.8252819,1
538,945.149339,-513.1207881,-139.9029143,1084.515155,-0.3114227312,-0.3230041097,-0.90660523,1.6722699,2.1749346,3.33306,1
539,941.8883033,-508.2647548,-139.8903844,1079.377543,-0.03952021237,0.1280620542,-0.7177202598,1.9260925,2.6108694,3.4960372,1
540,938.6691428,-503.7094457,-139.7823343,1074.412459,-0.314853647,-0.328392682,-0.9186251079,1.6335869,2.1400392,3.2705204,1
541,935.3317222,-498.8201907,-139.6931529,1069.196467,-0.04948826502,0.115667869,-0.7319098629,1.8806567,2.5690298,3.431067,1
542,932.2171557,-494.3838766,-139.5490184,1064.386318,-0.1340035587,-0.09063360198,-0.5577272943,1.7794142,2.3490138,3.5813093,1
543,929.044922,-489.6317991,-139.4096674,1059.385965,-0.5677159819,-0.741422499,-1.169095012,1.3278934,1.6840898,2.9446678,1
544,925.7704435,-485.3223348,-139.2832448,1054.508637,-0.2235682113,-0.3047871849,-0.4102768865,1.6558032,2.1063783,3.679763,1
545,922.422435,-480.494083,-139.0901397,1049.325419,-0.632994621,-0.9068903005,-1.055474106,1.2282343,1.4897398,3.0086007,1
546,919.1959911,-476.2981842,-138.8467139,1044.537942,-0.06055920989,-0.09561211311,-0.0552689435,1.7846771,2.2874982,3.9856098,1
547,915.8257662,-471.5440252,-138.6641971,1039.383652,-0.2569318525,-0.565709244,0.2409024861,1.5705044,1.8027842,4.256101,1
548,914.4964063,-469.773717,-138.5753737,1037.39783,0.01984549632,0.1161312264,-0.250556587,1.8405968,2.4789937,3.754916,1
549,911.2725399,-465.8004819,-138.3416613,1032.727539,-0.1576798808,-0.1200636018,-0.611365326,1.6479062,2.2293127,3.3718195,1
550,908.0119688,-461.0539525,-137.9885043,1027.665893,0.1402170868,0.03776655823,0.8130251144,1.9278084,2.3737843,4.770776,1
551,901.6283968,-452.809505,-137.3692365,1018.253736,0.2439116162,0.5380771903,-0.1533087744,2.000064,2.8480906,3.7587805,1
552,898.3292106,-448.7475322,-137.1922297,1013.504508,-0.02622511993,-0.1626440362,0.3839066705,1.7147278,2.1334512,4.2732067,1
553,895.1512046,-444.1984662,-136.8024506,1008.624209,0.00914686538,-0.2520995692,0.8952448391,1.7328517,2.0312498,4.7600603,1
554,891.7088049,-440.9642513,-136.3057705,1004.07836,0.2068767472,0.263785739,0.530963308,1.9174157,2.5342815,4.37596,1
555,888.7728749,-435.9655393,-135.9909197,999.2380305,0.05270285733,0.05662732768,0.173253853,1.7448195,2.3148837,3.9925194,1
556,885.82232,-431.7555388,-135.9235242,994.7708201,0.09913732237,-0.003538529251,0.6748975454,1.776051,2.2417116,4.471506,1
557,882.5330343,-427.4427931,-135.7453996,989.9488018,0.1244987453,-0.1103684746,1.17720902,1.7856016,2.1211267,4.9500194,1
558,879.3618616,-423.8740991,-135.497242,985.5485576,-0.01018759809,-0.2690872418,0.7933247427,1.6374141,1.9495388,4.545578,1
559,876.1098727,-420.0032448,-135.257638,980.9514701,-0.1180760721,-0.5318289021,0.9124435379,1.5150993,1.6736121,4.642722,1
560,872.948655,-416.0232422,-135.007976,976.3922029,-0.0009160187694,-0.4020901599,1.254827978,1.6174612,1.7904224,4.962935,1
561,869.9914004,-412.0616444,-134.4210778,971.981839,-0.003160055851,-0.4051870296,1.231583003,1.5998214,1.7766366,4.918016,1
562,867.1644656,-407.4228127,-134.3138477,967.474925,0.2011840085,0.1335001732,0.9035450886,1.7877287,2.302963,4.5659113,1
563,863.8643194,-403.7084686,-134.1617288,962.9337313,-0.02680958772,-0.2840480974,0.7008831887,1.5461732,1.8719009,4.3417788,1
564,860.3396217,-401.2952732,-134.0647861,958.7467715,-0.1545358023,-0.4319019597,0.3386331378,1.4091798,1.709822,3.9627225,1
565,857.373664,-396.6820636,-133.5327006,954.08451,0.2063321504,-0.1600130695,1.834281552,1.7527784,1.9706268,5.4341164,1
566,854.0231908,-393.2129332,-133.0823527,949.5698607,0.3160719862,0.1403462792,1.644593213,1.849076,2.2585008,5.223845,1
567,850.8756722,-389.8045333,-132.5187268,945.2503451,0.1915070035,-0.01011387911,1.286966875,1.711091,2.0968316,4.8463144,1
568,847.8963559,-385.9277912,-132.1469559,940.9204044,0.1859501883,-0.01615562559,1.26384695,1.691109,2.0792818,4.8018103,1
569,844.886624,-382.1248117,-131.7666625,936.597697,0.1837343664,-0.1774501378,1.722014144,1.6747774,1.9066089,5.2387733,1
570,841.9473163,-378.0086355,-131.3406511,932.2103846,0.1513674779,0.08311227081,0.7488704752,1.6271591,2.155978,4.2434297,1
571,838.963951,-374.3724388,-130.9237962,927.9850355,0.1691364551,-0.03229728498,1.199282425,1.63132,2.029501,4.6733556,1
572,835.9851994,-370.1437184,-130.7734736,923.5687358,0.1652062394,-0.03644200431,1.178351144,1.6125333,2.0130436,4.629661,1
573,832.9120958,-366.6928639,-130.6910714,919.3945495,-0.03861403285,-0.4272713136,0.9735197454,1.3965236,1.6095635,4.4048996,1
574,829.6346765,-363.3056807,-130.564272,915.0582691,0.2444894807,0.2147793089,0.977442391,1.6674861,2.2383635,4.388695,1
575,826.3759545,-360.573738,-130.0422157,910.9454199,0.256028926,0.08466627559,1.417672391,1.6680602,2.096856,4.8113847,1
576,823.321554,-357.1538685,-129.6115845,906.761553,0.3553587076,0.2109097961,1.697874508,1.7545296,2.211905,5.071835,1
577,820.2771429,-353.9932793,-129.1584813,902.6891806,0.1370922214,0.3110986563,0.03557351079,1.5242053,2.3011458,3.3907838,1
578,816.5037802,-347.1858419,-129.0135047,896.5829112,0.04686168116,-0.322378231,1.175493658,1.4108952,1.6515094,4.49633,1
579,813.1577691,-344.9738779,-128.7685012,892.6442963,-0.1498564443,-0.5470741979,0.5430357379,1.2055941,1.4142343,3.8481524,1
580,810.2283984,-341.0402903,-128.373178,888.4019588,0.1252147682,-0.07322045246,1.002535058,1.466447,1.8772079,4.2861633,1
581,807.4727704,-337.9066127,-128.0290044,884.6381099,0.1282291322,-0.2187044462,1.410149843,1.4579273,1.7214706,4.6757936,1
582,804.4162549,-334.5950912,-127.4564641,880.5023587,0.1241001739,-0.2218203111,1.38775189,1.4411005,1.70783,4.6340756,1
583,801.8583203,-331.1331502,-126.8606415,876.7665399,0.289164158,0.2926418751,1.081671031,1.593075,2.2136414,4.3091903,1
584,798.1451701,-329.5833011,-125.873789,872.6425802,-0.3377393177,-0.7672748027,-0.1139366563,0.95784444,1.1429088,3.099594,1
585,795.9294329,-325.3924476,-125.223821,868.9447926,-0.2498713417,-0.07666721364,-1.382899265,1.0303729,1.826217,1.809783,1
586,792.8816189,-322.3502576,-124.9426011,864.9749007,0.1823224432,-0.3241820935,2.00050983,1.451513,1.5672418,5.174903,1
587,790.5469699,-317.5750578,-125.0379083,861.0765602,0.1509914057,-0.5542763437,2.383494293,1.4048901,1.3264335,5.5345325,1
588,787.9085775,-314.311215,-124.3407459,857.3517662,-0.3858053608,-0.9404594342,-0.06348116973,0.8554994,0.9318727,3.0693588,1
589,785.0115322,-311.2816458,-123.9058083,853.5174234,1.45094534,1.402847264,5.695159637,2.680946,3.264831,8.810134,1
590,779.5124624,-305.3491853,-121.9901922,846.025705,0.1656357276,0.3630831907,0.1440970878,1.3710577,2.2097065,3.2244804,1
591,773.1903544,-300.8906762,-121.1958803,838.4789205,0.2395962767,-0.06233526847,1.697187798,1.4276102,1.7621554,4.7467027,1
592,770.2710574,-298.2137316,-120.893907,834.7839756,0.06273454233,-0.1368081451,0.7607166621,1.241002,1.6770778,3.7936206,1
593,767.7683978,-294.3387613,-120.7437446,831.073194,-0.08593993074,-0.4618612685,0.5953415586,1.0794076,1.3420354,3.608005,1
594,765.0431347,-290.879525,-120.2987217,827.2687019,-0.05333834225,-0.1818749832,0.1174576973,1.0996019,1.6124425,3.1109955,1
595,762.6164192,-287.3520254,-120.1148958,823.7612094,-0.3453483201,-0.2321785729,-1.630286187,0.795715,1.5526439,1.3445426,1
596,759.7660882,-284.2165302,-120.001403,820.0144736,-0.1085003393,-0.3699629568,0.2062992455,1.022013,1.4037809,3.1629174,1
597,757.1311947,-281.6226149,-119.4707142,816.5979458,0.1365686351,-0.179237758,1.30868799,1.2571843,1.5858575,4.249679,1
598,753.9113055,-279.5315846,-120.2450181,813.0061171,0.04430738512,-0.6182763003,1.747553984,1.1596987,1.1313748,4.6734414,1
599,750.9908753,-277.0901519,-119.5144137,809.3514533,0.2400005723,-0.4282015387,2.50774416,1.3454331,1.3126096,5.4179215,1
